canonical_osm_id,name,place_type,geometry_type,latitude,longitude,corridor_distance_km,corridor_relevance,source,provenance
node/7853017094,kemargaon,hamlet,Point,30.38828,78.38507,10.13,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017095,Srikot,hamlet,Point,30.39016,78.40481,8.1,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017096,Pali,hamlet,Point,30.39996,78.42344,6.47,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017097,nagot,hamlet,Point,30.39936,78.41756,7.03,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017098,Korai,hamlet,Point,30.3989,78.41108,7.66,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017099,malathi,hamlet,Point,30.40108,78.41438,7.4,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017100,nakot,hamlet,Point,30.40558,78.41316,7.69,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017102,Bhaindi,hamlet,Point,30.40858,78.39479,9.6,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017103,khark,hamlet,Point,30.40995,78.39282,9.85,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017104,Gwalgaon,hamlet,Point,30.41139,78.3917,10.01,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017105,Kaphalpani,hamlet,Point,30.41274,78.39932,9.32,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017106,Semwalgaon,hamlet,Point,30.41743,78.3982,9.63,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017107,margaon,hamlet,Point,30.41722,78.39103,10.31,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017108,Nalkhakhal,hamlet,Point,30.42077,78.39067,10.49,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017109,baur,hamlet,Point,30.40479,78.41929,7.06,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017110,Jugargaon,hamlet,Point,30.39383,78.40762,7.88,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017111,bergani,hamlet,Point,30.39424,78.41672,6.96,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017113,jaspur,village,Point,30.39524,78.43494,5.16,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017115,Jakh,hamlet,Point,30.39668,78.44258,4.49,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017116,kutha,hamlet,Point,30.39229,78.45401,3.21,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017117,Gajna,hamlet,Point,30.39994,78.45931,3.24,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017118,Koti,hamlet,Point,30.40399,78.45609,3.78,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017119,Balasi Dobata,village,Point,30.41087,78.45318,4.52,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017120,Narsingh Dhar,hamlet,Point,30.41789,78.40352,9.15,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017121,Dobri,hamlet,Point,30.41902,78.40739,8.85,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017122,Sunargaon,hamlet,Point,30.42903,78.40672,9.46,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017124,Indar,village,Point,30.42973,78.41193,9.06,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017125,Kaloth,hamlet,Point,30.43545,78.40895,9.68,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017126,Kilyakhal,hamlet,Point,30.44335,78.39865,11.04,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853017130,palas,hamlet,Point,30.44406,78.42582,9.04,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853122736,Sarl,hamlet,Point,30.44879,78.39517,11.68,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853795292,Dang talla,hamlet,Point,30.40669,78.40178,8.85,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853795293,Kirganni,hamlet,Point,30.4034,78.4066,8.25,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853795296,Sandana,hamlet,Point,30.39518,78.49774,2.52,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853795298,Unnamed Settlement,hamlet,Point,30.43748,78.45416,6.85,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797386,Silla Uppu,hamlet,Point,30.44908,78.41273,10.35,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797388,Gauntagala,hamlet,Point,30.43088,78.42373,8.18,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797389,Paneth,hamlet,Point,30.43056,78.41878,8.55,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797390,Rajgaon,hamlet,Point,30.43369,78.42227,8.5,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797391,Kanyanu,hamlet,Point,30.43581,78.42497,8.45,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797393,Bankot,hamlet,Point,30.40445,78.39805,9.14,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797394,Baromangaon,hamlet,Point,30.40897,78.41136,8.0,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797395,Dang malla,hamlet,Point,30.40745,78.40921,8.15,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797396,Jaulangi,hamlet,Point,30.40808,78.41404,7.71,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797398,Jaledi,hamlet,Point,30.38013,78.41586,6.84,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797400,Pipli,village,Point,30.38072,78.44618,3.67,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797401,Kemsari,village,Point,30.37399,78.44356,3.95,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797402,khemra,hamlet,Point,30.37184,78.46153,2.14,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797403,Alum,hamlet,Point,30.37763,78.46786,1.38,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797404,Kathiagaon,hamlet,Point,30.38039,78.46637,1.56,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797405,Dibanu,hamlet,Point,30.38309,78.46652,1.61,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797406,pInola talla,hamlet,Point,30.37815,78.45047,3.21,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797407,pInola Malla,hamlet,Point,30.38152,78.45805,2.44,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797408,bagi,hamlet,Point,30.38174,78.46071,2.17,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797410,Kund,hamlet,Point,30.38159,78.45451,2.81,IN_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797411,Unnamed Settlement,hamlet,Point,30.43044,78.38342,11.63,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797423,Ujadgaon,hamlet,Point,30.44612,78.37771,12.99,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797424,Malla Ratnau,hamlet,Point,30.44779,78.38037,12.86,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797425,Talla Ratnau,hamlet,Point,30.44641,78.38278,12.57,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797426,Borsari,hamlet,Point,30.4447,78.38271,12.47,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797427,Dhasan,hamlet,Point,30.44262,78.38846,11.85,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797428,Churerna,hamlet,Point,30.43798,78.39277,11.2,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797429,Geygargaon,hamlet,Point,30.43117,78.3899,11.08,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797430,Seiur,hamlet,Point,30.42756,78.39983,9.99,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797431,hadgi,hamlet,Point,30.42303,78.41981,7.98,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797432,maset,hamlet,Point,30.42188,78.4159,8.24,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797433,Jiundasu,hamlet,Point,30.41683,78.42981,6.75,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797434,Raunia,hamlet,Point,30.43826,78.47832,6.33,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797450,Nagar,hamlet,Point,30.40227,78.4267,6.25,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797451,Ramgaon,hamlet,Point,30.40532,78.4344,5.67,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797452,Jhulakgaon,hamlet,Point,30.40869,78.43946,5.42,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797453,Tiwargaon,hamlet,Point,30.41352,78.44526,5.29,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853797454,Marora,hamlet,Point,30.41811,78.44189,5.88,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7853812265,Unnamed Settlement,hamlet,Point,30.43324,78.487,5.83,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7854142345,Dikholgaon,village,Point,30.38769,78.39429,9.16,NEAR_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856628347,Saur,hamlet,Point,30.39744,78.33387,15.58,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856628350,khuret,hamlet,Point,30.3982,78.31956,17.08,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856628351,Pujalri,hamlet,Point,30.39107,78.32316,16.63,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856628353,Unnamed Settlement,hamlet,Point,30.38705,78.31381,17.58,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856628354,Badyo,hamlet,Point,30.37678,78.31572,17.36,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856628355,Buranskanda,hamlet,Point,30.3758,78.30231,18.76,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856663551,Raunshkhal,hamlet,Point,30.41933,78.3283,16.61,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856663552,Kanatal,village,Point,30.41533,78.32119,17.23,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856663553,Devdarshnidhar,hamlet,Point,30.42074,78.31218,18.29,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856663558,Senwalipatal,hamlet,Point,30.44449,78.3081,19.45,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856727584,Borgad,hamlet,Point,30.41237,78.3475,14.48,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856731285,Thangdhar,hamlet,Point,30.41134,78.34179,15.03,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856731286,Shangaon,hamlet,Point,30.40852,78.32883,16.3,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839137,Chakwtal,hamlet,Point,30.42917,78.30299,19.45,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839138,Chilam,hamlet,Point,30.37534,78.34913,13.85,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839139,Ganogi,hamlet,Point,30.3735,78.35788,12.94,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839140,Udkot Maniyar,village,Point,30.38072,78.36445,12.24,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839141,Churardhar,hamlet,Point,30.37995,78.36441,12.24,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839142,Dharkot,hamlet,Point,30.38374,78.35305,13.45,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839143,Silogi,hamlet,Point,30.38624,78.35357,13.41,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839144,Choprialgaon,hamlet,Point,30.39016,78.36007,12.76,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7856839145,Chaurani,hamlet,Point,30.39115,78.35196,13.62,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858004670,Unnamed Settlement,hamlet,Point,30.40009,78.35607,13.32,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858004681,Unnamed Settlement,hamlet,Point,30.41326,78.3267,16.62,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858004682,Unnamed Settlement,hamlet,Point,30.41472,78.33467,15.84,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858004683,Dhangdhar,hamlet,Point,30.41892,78.34852,14.56,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858004684,Molakharak,hamlet,Point,30.41752,78.35765,13.6,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062585,Gaithat,hamlet,Point,30.42999,78.35535,14.28,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062586,Bhongar,hamlet,Point,30.42644,78.35252,14.42,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062587,Kainthogi,hamlet,Point,30.42477,78.3487,14.73,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062588,nair,hamlet,Point,30.42037,78.34387,15.07,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062592,Thauldhar,hamlet,Point,30.44668,78.37114,13.6,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062593,Kiulagi,hamlet,Point,30.44449,78.37346,13.28,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062596,Unnamed Settlement,hamlet,Point,30.40434,78.32381,16.74,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062597,Unnamed Settlement,hamlet,Point,30.38829,78.33527,15.34,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062598,Unnamed Settlement,hamlet,Point,30.38743,78.32458,16.45,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062599,Unnamed Settlement,hamlet,Point,30.4342,78.30479,19.42,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062612,Unnamed Settlement,hamlet,Point,30.38428,78.30651,18.33,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062625,Chauki Chunnrani,hamlet,Point,30.39638,78.3675,12.07,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062626,Nager,hamlet,Point,30.39864,78.34102,14.86,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062627,kand,hamlet,Point,30.39785,78.34576,14.35,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062628,DHungli,hamlet,Point,30.39257,78.33758,15.14,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062629,Sonargaon,hamlet,Point,30.38937,78.34336,14.5,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7858062630,kakhwari,hamlet,Point,30.38657,78.34235,14.59,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862001384,Kurialgaon,hamlet,Point,30.34751,78.35132,13.99,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862005641,Tilwalgaon,hamlet,Point,30.36232,78.35977,12.84,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862005642,Dangsari,hamlet,Point,30.36043,78.35153,13.72,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862005643,gwar,hamlet,Point,30.35203,78.34655,14.38,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862005644,kildagi,hamlet,Point,30.33705,78.36142,13.27,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862005645,Sudhara,hamlet,Point,30.34097,78.36325,12.96,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020085,Kemrigaon,hamlet,Point,30.35392,78.35535,13.43,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020086,Dyuu,hamlet,Point,30.34884,78.36453,12.61,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020087,Manda,hamlet,Point,30.33369,78.36301,13.23,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020088,Upli,hamlet,Point,30.33008,78.36348,13.33,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020089,Bhaisaina,hamlet,Point,30.32673,78.36582,13.24,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020090,Lawadhar,hamlet,Point,30.32651,78.37511,12.36,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020091,bariyan,hamlet,Point,30.32888,78.37144,12.61,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020092,Birkate,hamlet,Point,30.3248,78.37505,12.45,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020093,Chopra,hamlet,Point,30.3268,78.38342,11.57,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020094,Jardhargaon,village,Point,30.33882,78.35138,14.22,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020095,Charmthangaon,hamlet,Point,30.34605,78.33997,15.18,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020096,Jardhargaon,hamlet,Point,30.34953,78.32971,16.16,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020097,Sunalgaon,hamlet,Point,30.34682,78.33112,16.07,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020098,Kurmargaon,hamlet,Point,30.35212,78.32577,16.52,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020099,Swari,hamlet,Point,30.35773,78.33479,15.5,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020101,balog,hamlet,Point,30.36548,78.32136,16.81,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
node/7862020110,paturi,hamlet,Point,30.32226,78.36934,13.1,OUTSIDE_CORRIDOR,OpenStreetMap contributors (ODbL),OPENSTREETMAP FEATURE (Precomputed Settlement Centroid)
